"model_code","response","response_label","hypothesis_id","hypothesis","role","window","reference_label","comparator_label","expected_direction","contrast_label","hypothesis_supported","effect_group","effect_type","term","estimate","std.error","statistic","p.value","conf.low","conf.high","odds_ratio","or_conf.low","or_conf.high","class","class_window","class_label","benchmark_class","benchmark_label","term_label","n_subjects","n_pseudo_rows","total_weight"
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class2",-0.271367689992054,0.0973495031453436,-2.78756111972036,0.00531064354626111,-0.462172716156928,-0.080562663827181,0.762336141496567,0.629913534301095,0.922597088307813,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",-0.03804227597195,0.112054666861477,-0.339497470631707,0.734235002208299,-0.257669423020445,0.181584871076545,0.96267224212621,0.772850676524872,1.19911630268267,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class5",-0.0978235096908866,0.135684802757028,-0.720961431959774,0.470933244406217,-0.363765723094662,0.168118703712889,0.906808932620558,0.695054010772835,1.18307703795006,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",-0.156122674692698,0.12687517274068,-1.23052186901685,0.218501742841089,-0.404798013264431,0.0925526638790357,0.855454241347681,0.66711154493399,1.09697091078247,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Rising Maternal Absence, Low SES","higher","H1: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class1",-0.010213252142205,0.240639960603149,-0.042442045438364,0.966146311116044,-0.481867574924377,0.461441070639968,0.98983872601162,0.61762884589605,1.58635839310719,1,"Early Childhood (0–5 Years)","Rising Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class3",0.284354782012765,0.244216734351587,1.1643542067981,0.244280497368585,-0.194310017316345,0.763019581341876,1.32890431847679,0.823402595632603,2.1447426775592,3,"Early Childhood (0–5 Years)","Low Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class4",0.172013361735824,0.221167187464399,0.777752630070918,0.436714858703773,-0.261474325694398,0.605501049166047,1.18769370275738,0.769915642220076,1.83216998618443,4,"Early Childhood (0–5 Years)","High Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Rising Maternal Absence, Improving SES","higher","H1: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class1",-0.250948782471316,0.249737229930448,-1.00485130927898,0.314968453028208,-0.740433753134995,0.238536188192363,0.778062220962575,0.47690701074047,1.26938964212178,1,"Middle–Late Childhood (6–12 Years)","Rising Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class2",-0.266548665384231,0.153560215223681,-1.73579247069931,0.0826005359047643,-0.567526687222646,0.0344293564541832,0.766018724223548,0.566925891157558,1.03502890768133,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",-0.271770901010039,0.180156096746141,-1.50853013535808,0.131418899907851,-0.624876850632476,0.0813350486123974,0.762028821126551,0.535327349684364,1.0847342744022,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class5",-0.053362039749564,0.21247603831375,-0.251143800369469,0.801702933012679,-0.469815074844514,0.363090995345386,0.94803672336599,0.6251178576117,1.43776668336486,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",-0.106668831617121,0.189511736017208,-0.562861350219678,0.573529300300308,-0.478111834210848,0.264774170976606,0.898823285561622,0.619952861166017,1.30313665646822,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3453,31108,3452.38602800011
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Rising Maternal Absence, Low SES","higher","H1: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class1",-0.320408239689938,0.20128364093296,-1.59182454274391,0.111424133953462,-0.714924175918539,0.0741076965386626,0.725852654717584,0.489229205745156,1.0769227801069,1,"Early Childhood (0–5 Years)","Rising Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class3",-0.548505730450142,0.210660972876938,-2.60373681446237,0.00922135375805245,-0.96140123728894,-0.135610223611343,0.57781257335362,0.382356737908671,0.873182912250077,3,"Early Childhood (0–5 Years)","Low Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class4",-0.104558292164205,0.197863683747595,-0.528435992820112,0.597196761516873,-0.492371112309491,0.283254527981081,0.900722290824857,0.611175508985684,1.32744299020624,4,"Early Childhood (0–5 Years)","High Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Rising Maternal Absence, Improving SES","higher","H1: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class1",-0.0305850671827576,0.222252688436194,-0.137613935732157,0.890545541200322,-0.466200336517698,0.405030202152183,0.969877923775292,0.627381584014798,1.49934778290286,1,"Middle–Late Childhood (6–12 Years)","Rising Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class2",0.067290110163472,0.1415367543905,0.475424990867169,0.634484085354276,-0.210121928441907,0.344702148768852,1.06960573666297,0.81048541872109,1.41156941935809,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",0.0347116919027401,0.169862528623713,0.204351672991016,0.838078692607055,-0.298218864199737,0.367642248005218,1.03532117428892,0.742138894336477,1.4443252363014,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class5",0.159790366456294,0.201014453139955,0.794919787907193,0.426660162853873,-0.234197961698019,0.553778694610606,1.17326488953323,0.791205172072012,1.73981484146079,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",0.00732665886663663,0.193637064268943,0.0378370685090568,0.969817589125689,-0.372201987100492,0.386855304833765,1.00735356450104,0.689215015921026,1.47234343488133,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
